mean_dx,mean_dy,mean_dz,max_dx,max_dy,max_dz,mean_drx,mean_dry,mean_drz,max_drx,max_dry,max_drz,mean_pos_error_m,max_pos_error_m,wear_level,n_samples
0.01461203031724673,0.010710886207514337,0.006745685777784927,0.021869532634505195,0.019995103887328045,0.010162987658866252,0.0005922641255768686,0.0005498892903495002,0.0009241275382037001,0.0010143817220704676,0.0010116605998963246,0.002710443863439771,0.020764392964886788,0.02340381803635471,0.0,108
0.010642385961500089,0.004727328376160723,0.0025467790431634462,0.017568169344134174,0.008444042388954494,0.003519745088131576,0.0001554279389383758,0.0008108570310321124,0.0005659342947461903,0.00022159788789477552,0.0013192960063218018,0.0007874657438322608,0.01284578360624899,0.0183578060962245,0.0,118
0.010612377135902124,0.013868578309769683,0.003953618099395379,0.02413131578835942,0.027558733381255807,0.007809864991457249,0.0014172758166894064,0.0006441591521870242,0.0012664814095785816,0.004992088372914871,0.0018295293907741872,0.00513763675408474,0.019949997779061972,0.02903058553532854,0.0,118
0.005722154020645361,0.007054432568953494,0.0018283864165159665,0.010350961620541069,0.012679287986605003,0.004904349673096164,0.0019422992778055125,0.0008664359562920486,0.0024427431482646534,0.012506292738616365,0.0018686688230822313,0.012518974661490559,0.010234417088334561,0.013232717248501476,0.0,118
0.009976489547387671,0.009883454239155239,0.005786226328490204,0.027808732854053497,0.02141922529315822,0.009216808115636466,0.0013692222643575053,0.0008986501941741549,0.0011941306539949626,0.0062328775242934675,0.0018897717436570094,0.006182124272705369,0.01680482494891916,0.028070339308219134,0.0,118
0.013973638892891573,0.010419787968951617,0.004325139179337555,0.02845484438003698,0.02082960153140495,0.010224758653665997,0.0013583908173682305,0.0007972238597201157,0.0010149884761276378,0.005426374903201081,0.0016041637816401888,0.005473308568097579,0.020398755405904558,0.028766799227986757,0.0,118
0.009192025185095733,0.02481165316767047,0.0032281869866054554,0.018436463038892903,0.027901144990198606,0.005915363233171822,0.0007570222545731241,0.00017367483029378985,0.0008396228277797954,0.0014689854261198398,0.0004233293336285415,0.0016694009741435867,0.027822544334090697,0.027982072418087346,0.0,119
0.012228345732331539,0.009856757344499737,0.005003616585503497,0.028475719433373514,0.027452160161567984,0.009138242812725628,0.0012282732513756802,0.0006438137261989826,0.0012159209693428407,0.011127107010895365,0.001681908888096495,0.011271090359095126,0.019806986781220726,0.028664297232417403,0.0,118
0.006593707610086063,0.006545248696677929,0.0031354876395507654,0.010054269559573559,0.010513483703369665,0.005291695350555584,0.0015675645144801569,0.0008294621006189404,0.002011951635575557,0.005884579274238355,0.0016538039373756863,0.00559503863233235,0.01083044316889394,0.01115523072581063,0.0,119
0.006853480686472168,0.008058186152115386,0.003998478156496791,0.012129402379850551,0.014404551108913366,0.008242827270715014,0.0021339973421538464,0.0006936829019546485,0.0023756508550618963,0.07404665717977332,0.0010220549425055125,0.07405044944686279,0.012338779897399963,0.015543977257930197,0.0,118
0.00909399360471201,0.01214133988655099,0.005744670167171416,0.024496290917587094,0.025621352869304045,0.009068984738495378,0.0007751149968771615,0.0008017821170085174,0.0008876121317514345,0.004857268719539398,0.0013309194914468137,0.004918606083413657,0.017864231682019373,0.028653298258218475,0.0,118
0.015225023808174133,0.014855940416735332,0.006874101601283033,0.02820441229500739,0.022289793420666476,0.00990758093918831,0.0005116673308750475,0.0005106794877476692,0.0008207664321456425,0.0008401327222343768,0.0009068121614320274,0.0011111479725429696,0.02581546764730986,0.028395478432523432,0.0,81
0.006531748800222142,0.016552508904048,0.006702153132542803,0.012399302593318562,0.018986696621543758,0.01023919357735912,0.0009904098466395296,0.0007981904469339715,0.0012438984371699064,0.012745456576887637,0.0009074688755961735,0.01276970407463729,0.019590304045578447,0.021943366778704315,0.0,118
0.015482896074215406,0.014862260754418967,0.0049155449724925205,0.028884684592881738,0.026327854282510832,0.009632873765425376,0.0011863085172252842,0.0003529293175279423,0.001248762864935495,0.005856630916907468,0.0008268050007815275,0.005720646807171548,0.024668348422149197,0.02893982478356729,0.0,118
0.01111424326511123,0.013382718727551082,0.0031697176459928368,0.024942228533676558,0.024488540612414345,0.008949106706019117,0.000581022845827111,0.0005870611455800136,0.0008513595534873735,0.003289970115726071,0.0011719204040796516,0.0033454966157135946,0.020300917710481012,0.02867499570608891,0.0,119
0.011707265837688425,0.012545418474578303,0.006060134540724836,0.02040261326438511,0.020109157445305677,0.010017360480435583,0.0007550794396254688,0.000494579118139623,0.0009724438466946254,0.0019324060139176424,0.0011756222471519806,0.002054927024152109,0.020412795591476938,0.020618515558013983,0.0,119
